4129;Women's 'Greave' Boots (matte brown);1091;0.1;0
4130;Women's 'Greave' Boots (matte gray);1091;0.1;0
4131;Women's 'Greave' Boots (red);1091;0.1;0
4132;Women's 'Mystrioso' Boots (black/white);1091;0.1;0
4133;Women's 'Mystrioso' Boots (brown/black);1091;0.1;0
4134;Women's 'Mystrioso' Boots (red);1091;0.1;0
4135;Women's 'Mystrioso' Boots (white/black);1091;0.1;0
4136;Women's 'Executor' Coat (black);1088;0.1;0
4137;Women's 'Executor' Coat (graphite);1088;0.1;0
4138;Women's 'Executor' Coat (green/gold);1088;0.1;0
4139;Women's 'Executor' Coat (matte blue);1088;0.1;0
4140;Women's 'Executor' Coat (matte red);1088;0.1;0
4141;Women's 'Executor' Coat (red/gold);1088;0.1;0
4142;Women's 'Executor' Coat (silver);1088;0.1;0
4143;Women's 'Structure' Dress (black);1088;0.1;0
4144;Women's 'Structure' Dress (black/white);1088;0.1;0
4145;Women's 'Structure' Dress (brown);1088;0.1;0
4146;Women's 'Structure' Dress (gold/black);1088;0.1;0
4147;Dual Heavy Pulse Laser II;53;20.0;0
4148;Dual Heavy Pulse Laser II Blueprint;133;0.01;9999999.0
4149;Women's 'Structure' Dress (graphite);1088;0.1;0
4150;Women's 'Structure' Dress (green);1088;0.1;0
4151;Women's 'Structure' Dress (matte blue);1088;0.1;0
4152;Women's 'Structure' Dress (matte red);1088;0.1;0
4153;Women's 'Structure' Dress (red);1088;0.1;0
4154;Women's 'Structure' Dress (turquoise);1088;0.1;0
4155;Women's 'Sterling' Dress Blouse (black leather);1089;0.1;0
4156;Women's 'Sterling' Dress Blouse (black/white);1089;0.1;0
4157;Women's 'Sterling' Dress Blouse (gold);1089;0.1;0
4158;Women's 'Sterling' Dress Blouse (graphite);1089;0.1;0
4159;Women's 'Sterling' Dress Blouse (green satin);1089;0.1;0
4160;Women's 'Sterling' Dress Blouse (matte black);1089;0.1;0
4161;Women's 'Sterling' Dress Blouse (matte blue);1089;0.1;0
4162;Women's 'Sterling' Dress Blouse (matte olive);1089;0.1;0
4163;Women's 'Sterling' Dress Blouse (orange satin);1089;0.1;0
4164;Women's 'Sterling' Dress Blouse (red satin);1089;0.1;0
4165;Men's 'Commando' Pants (black);1090;0.1;0
4166;Men's 'Commando' Pants (blue);1090;0.1;0
4167;Men's 'Commando' Pants (gold/black);1090;0.1;0
4168;Men's 'Commando' Pants (gray/black);1090;0.1;0
4169;Men's 'Commando' Pants (brown camo);1090;0.1;0
4170;Men's 'Commando' Pants (green camo);1090;0.1;0
4171;Men's 'Commando' Pants (red/black);1090;0.1;0
4172;Men's 'Lockstep' Boots (true black);1091;0.1;0
4173;Men's 'Lockstep' Boots (worn brown);1091;0.1;0
4174;Men's 'Precision' Boots (brown);1091;0.1;0
4175;Men's 'Precision' Boots (gray);1091;0.1;0
4176;Men's 'Precision' Boots (tan);1091;0.1;0
4177;Men's 'Trench' Boots (brown);1091;0.1;0
4178;Men's 'Trench' Boots (gray);1091;0.1;0
4179;Men's 'Trench' Boots (tan);1091;0.1;0
4180;Men's 'Form' T-shirt (black);1089;0.1;0
4181;Men's 'Form' T-shirt (blue);1089;0.1;0
4182;Men's 'Form' T-shirt (brown);1089;0.1;0
4183;Men's 'Form' T-shirt (dark blue);1089;0.1;0
4184;Men's 'Form' T-shirt (dark red);1089;0.1;0
4185;Men's 'Form' T-shirt (khaki);1089;0.1;0
4186;Men's 'Form' T-shirt (light gray);1089;0.1;0
4187;Men's 'Form' T-shirt (olive);1089;0.1;0
4188;Men's 'Form' T-shirt (dark camo);1089;0.1;0
4189;Men's 'Form' T-shirt (desert camo);1089;0.1;0
4190;Men's 'Form' T-shirt (white);1089;0.1;0
4191;Men's 'Street' Shirt (black);1089;0.1;0
4192;Men's 'Street' Shirt (blue);1089;0.1;0
4193;Men's 'Street' Shirt (brown);1089;0.1;0
4194;Men's 'Street' Shirt (gray);1089;0.1;0
4195;Men's 'Street' Shirt (green);1089;0.1;0
4196;Men's 'Street' Shirt (gray urban camo);1089;0.1;0
4197;Men's 'Street' Shirt (brown camo);1089;0.1;0
4198;Men's 'Street' Shirt (urban camo);1089;0.1;0
4199;Men's 'Street' Shirt (green camo);1089;0.1;0
4200;Men's 'Street' Shirt (white);1089;0.1;0
4201;Women's 'Function' T-shirt (black);1089;0.1;0
4202;Women's 'Function' T-shirt (blue);1089;0.1;0
4203;Women's 'Function' T-shirt (brown);1089;0.1;0
4204;Women's 'Function' T-shirt (cream);1089;0.1;0
4205;Women's 'Function' T-shirt (dark blue);1089;0.1;0
4206;Women's 'Function' T-shirt (dark red);1089;0.1;0
4207;Women's 'Function' T-shirt (gray);1089;0.1;0
4208;Women's 'Function' T-shirt (green);1089;0.1;0
4209;Women's 'Function' T-shirt (khaki);1089;0.1;0
4210;Women's 'Function' T-shirt (olive);1089;0.1;0
4211;Women's 'Function' T-shirt (orange);1089;0.1;0
4212;Women's 'Function' T-shirt (dark camo);1089;0.1;0
4213;Women's 'Function' T-shirt (desert camo);1089;0.1;0
4214;Women's 'Function' T-shirt (red);1089;0.1;0
4215;Women's 'Function' T-shirt (white);1089;0.1;0
4216;Women's 'Avenue' Shirt (black);1089;0.1;0
4217;Women's 'Avenue' Shirt (black leather);1089;0.1;0
4218;Women's 'Avenue' Shirt (blue);1089;0.1;0
4219;Women's 'Avenue' Shirt (brown);1089;0.1;0
4220;Women's 'Avenue' Shirt (gray);1089;0.1;0
4221;Women's 'Avenue' Shirt (green);1089;0.1;0
4222;Women's 'Avenue' Shirt (orange);1089;0.1;0
4223;Women's 'Avenue' Shirt (gray camo);1089;0.1;0
4224;Women's 'Avenue' Shirt (orange camo);1089;0.1;0
4225;Women's 'Avenue' Shirt (red patterned);1089;0.1;0
4226;Women's 'Avenue' Shirt (camo);1089;0.1;0
4227;Women's 'Avenue' Shirt (lined brown);1089;0.1;0
4228;Women's 'Avenue' Shirt (purple mesh);1089;0.1;0
4229;Women's 'Avenue' Shirt (black and dark red);1089;0.1;0
4230;Women's 'Avenue' Shirt (pink camo);1089;0.1;0
4231;Women's 'Avenue' Shirt (red);1089;0.1;0
4232;Women's 'Avenue' Shirt (white);1089;0.1;0
4233;Men's 'Esquire' Coat (black);1088;0.1;0
4234;Men's 'Esquire' Coat (green/gold);1088;0.1;0
4235;Men's 'Esquire' Coat (matte graphite);1088;0.1;0
4236;Men's 'Esquire' Coat (matte gray);1088;0.1;0
4237;Men's 'Esquire' Coat (matte green);1088;0.1;0
4238;Men's 'Esquire' Coat (red/gold);1088;0.1;0
4239;Men's 'Esquire' Coat (silver);1088;0.1;0
4240;Men's 'Sterling' Dress Shirt (gold leather);1089;0.1;0
4241;Men's 'Sterling' Dress Shirt (gray);1089;0.1;0
4242;Men's 'Sterling' Dress Shirt (red/black leather);1089;0.1;0
4243;Men's 'Sterling' Dress Shirt (white/blue);1089;0.1;0
4244;Men's 'Field Marshal' Coat (green);1088;0.1;0
4245;'Silvershore' Greatcoat;1088;0.1;0
4246;Hydrogen Fuel Block;1136;5;95
4247;Helium Fuel Block;1136;5;95
4248;Warp Disruption Field Generator II;899;50;3964874
4249;Warp Disruption Field Generator II Blueprint;132;0.01;50000000.0
4250;Small Tractor Beam II;650;50.0;1308176.0
4251;Small Tractor Beam II Blueprint;723;0.01;90000.0
4252;Capital Tractor Beam II;650;4000.0;1555840.0
4253;Capital Tractor Beam II Blueprint;723;0.01;400000000.0
4254;Micro Auxiliary Power Core II;339;20;0
4255;Micro Auxiliary Power Core II Blueprint;352;0.01;1500000.0
4256;Bomb Launcher II;862;50;80118
4257;Bomb Launcher II Blueprint;136;0.01;19000000.0
4258;Core Probe Launcher II;481;5;6000
4259;Core Probe Launcher II Blueprint;918;0.01;60000.0
4260;Expanded Probe Launcher II;481;5;6000
4261;Expanded Probe Launcher II Blueprint;918;0.01;60000.0
4274;Mining Foreman Link - Harvester Capacitor Efficiency II;316;60;0
4275;Mining Foreman Link - Harvester Capacitor Efficiency II Blueprint;532;0.01;1732280.0
4276;Mining Foreman Link - Laser Optimization II;316;60;0
4277;Mining Foreman Link - Laser Optimization II Blueprint;532;0.01;1732280.0
4278;Mining Foreman Link - Mining Laser Field Enhancement II;316;60;0
4279;Mining Foreman Link - Mining Laser Field Enhancement II Blueprint;532;0.01;1732280.0
4292;Siege Module II;515;4000;47022756
4293;Siege Module II Blueprint;516;0.01;522349680.0
4294;Triage Module II;515;4000;47022756
4295;Triage Module II Blueprint;516;0.01;522349680.0
4296;Medium Remote Hull Repairer II;585;10;31244
4298;Medium Remote Hull Repairer II Blueprint;870;0.01;2000000.0
4299;Small Remote Hull Repairer II;585;5;31244
4300;Small Remote Hull Repairer II Blueprint;870;0.01;1000000.0
4301;Outgrowth Rogue Drone Hive Pass Key;474;0.1;0
4302;Oracle;1201;234000.0;62500000.0
4303;Research Abstract: Project Tesseract;1141;0.1;0
4304;Research Abstract: Project Theseus;1141;0.1;0
4305;Oracle Blueprint;489;0.01;625000000.0
4306;Naga;1201;252000.0;61500000.0
4307;Naga Blueprint;489;0.01;615000000.0
4308;Talos;1201;270000.0;65000000.0
4309;Talos Blueprint;489;0.01;650000000.0
4310;Tornado;1201;216000.0;59200000.0
4311;Tornado Blueprint;489;0.01;592000000.0
4312;Oxygen Fuel Block;1136;5;95
4313;Oxygen Fuel Block Blueprint;1137;0.01;10000000
4314;Nitrogen Fuel Block Blueprint;1137;0.01;10000000
4315;Helium Fuel Block Blueprint;1137;0.01;10000000
4316;Hydrogen Fuel Block Blueprint;1137;0.01;10000000
4320;Research Abstract: Project Theta;1141;0.1;0
4321;Research Abstract: Project Blueprint;1141;0.1;0
4322;Research Abstract: Project Catapult;1141;0.1;0
4323;Research Abstract: Project Common Ground;1141;0.1;0
4324;Research Abstract: Project Huntress Green (1 of 3);1141;0.1;0
4325;Research Abstract: Project Algintal;1141;0.1;0
4326;Research Abstract: Project Enigma;1141;0.1;0
4327;Research Abstract: Project Trinity;1141;0.1;0
4328;Research Abstract: Project Infernal Spade;1141;0.1;0
4329;Research Abstract: Project Astrosurvey;1141;0.1;0
4330;Research Abstract: Project Omicron;1141;0.1;0
4331;Research Abstract: Project Omega;1141;0.1;0
4332;Research Abstract: Project Rho;1141;0.1;0
4333;Research Abstract: Project Slipstream;1141;0.1;0
4334;Arek'Jaalan: Site One Contributions Listing;1141;0.1;0
4335;Research Abstract: Project Compass;1141;0.1;0
4336;Research Abstract: Project Huntress Green (2 of 3);1141;0.1;0
4337;Research Abstract: Project Huntress Green (3 of 3);1141;0.1;0
4338;Arek'Jaalan: Mission Statement;1141;0.1;0
4345;Gistum B-Type Adaptive Invulnerability Field;77;5.0;63062.0
4346;Gistum A-Type Adaptive Invulnerability Field;77;5.0;63062.0
4347;Pithum A-Type Adaptive Invulnerability Field;77;5.0;63062.0
4348;Pithum B-Type Adaptive Invulnerability Field;77;5.0;63062.0
4349;Pithum C-Type Adaptive Invulnerability Field;77;5.0;63062.0
4358;Exotic Dancers, Male;283;1.0;0
4363;Miasmos Quafe Ultra Edition;28;265000.0;0
4364;Miasmos Quafe Ultra Edition Blueprint;108;0.01;4287500.0
4365;Men's 'Quafe' T-shirt YC 114;1089;0.1;0
4366;Women's 'Quafe' T-shirt YC 114;1089;0.1;0
4367;Men's 'Sterling' Dress Shirt (white);1089;0.1;0
4368;Women's 'Sterling' Dress Blouse (white);1089;0.1;0
4370;Small Targeting Amplifier I Blueprint;787;0.01;125000.0
4383;Large Micro Jump Drive;1189;10.0;1340852.0
4384;Large Micro Jump Drive Blueprint;1191;0.01;0
4385;Micro Jump Drive Operation;275;0.01;4500000.0
4387;Mobile Large Jump Disruptor I Blueprint;371;0.01;119764480.0
4388;Miasmos Quafe Ultramarine Edition;28;265000.0;0
4389;Miasmos Quafe Ultramarine Edition Blueprint;108;0.01;4287500.0
4390;Pax Ammaria;314;0.1;3328
4391;Large Ancillary Shield Booster;1156;25.0;0
4392;Large Ancillary Shield Booster Blueprint;1157;0.01;1458560
4393;Drone Damage Amplifier I;645;5;0
4394;Drone Damage Amplifier I Blueprint;1152;0.01;499200.0
4395;Medium Processor Overclocking Unit I;781;5.0;0
4396;Medium Processor Overclocking Unit I Blueprint;787;0.01;750000.0
4397;Large Processor Overclocking Unit I;781;5.0;0
4398;Large Processor Overclocking Unit I Blueprint;787;0.01;1250000.0
4399;Medium Processor Overclocking Unit II;781;5.0;0
4400;Medium Processor Overclocking Unit II Blueprint;787;0.01;750000.0
4401;Large Processor Overclocking Unit II;781;5.0;0
4402;Large Processor Overclocking Unit II Blueprint;787;0.01;1250000.0
4403;Reactive Armor Hardener;1150;25.0;0
4404;Reactive Armor Hardener Blueprint;1151;0.01;0
4405;Drone Damage Amplifier II;645;5;0
4406;Drone Damage Amplifier II Blueprint;1152;0.01;0
4408;Shield Booster Fuel Allocation Script Blueprint;912;0.01;1500000.0
4409;Target Spectrum Breaker;1154;5.0;29696.0
4410;Target Spectrum Breaker Blueprint;1155;0.01;296960.0
4411;Target Breaker Amplification;272;0.01;600000.0
4435;Eutectic Compact Cap Recharger;43;5.0;0
4471;Small Infectious Scoped Energy Neutralizer;71;5;0
4477;Small Gremlin Compact Energy Neutralizer;71;5;0
4529;Small I-a Polarized Armor Regenerator;62;5.0;0
4531;Small Inefficient Armor Repair Unit;62;5.0;0
4533;Small 'Accommodation' Vestment Reconstructer I;62;5.0;0
4535;Small Automated Carapace Restoration;62;5.0;0
4569;Medium I-a Polarized Armor Regenerator;62;10.0;0
4571;Medium Inefficient Armor Repair Unit;62;10.0;0
4573;Medium 'Accommodation' Vestment Reconstructer I;62;10.0;0
4575;Medium Automated Carapace Restoration;62;10.0;0
4579;Medium Nano Armor Repair Unit I;62;10.0;0
4609;Large I-a Polarized Armor Regenerator;62;50.0;0
4611;Large Inefficient Armor Repair Unit;62;50.0;0
4613;Large 'Accommodation' Vestment Reconstructer I;62;50.0;0
4615;Large Automated Carapace Restoration;62;50.0;0
4621;Large 'Reprieve' Vestment Reconstructer I;62;50.0;0
4787;Small Compact Pb-Acid Cap Battery;61;5;0
4829;Medium F-RX Prototype Capacitor Boost;76;10.0;4920.0
4831;Medium Brief Capacitor Overcharge I;76;10.0;4920.0
4833;Medium Electrochemical Capacitor Booster I;76;10.0;4920.0
4835;Medium Tapered Capacitor Infusion I;76;10.0;4920.0
4871;Large Compact Pb-Acid Cap Battery;61;15;0
4955;Micro F-RX Prototype Capacitor Boost;76;2.5;2234.0
4957;Micro Brief Capacitor Overcharge I;76;2.5;2234.0
4959;Micro Electrochemical Capacitor Booster I;76;2.5;2234.0
4961;Micro Tapered Capacitor Infusion I;76;2.5;2234.0
5007;Small F-RX Prototype Capacitor Boost;76;5.0;3472.0
5009;Small Brief Capacitor Overcharge I;76;5.0;3472.0
5011;Small Electrochemical Capacitor Booster I;76;5.0;3472.0
5013;Small Tapered Capacitor Infusion I;76;5.0;3472.0
5047;Heavy F-RX Prototype Capacitor Boost;76;20.0;195308.0
5049;Heavy Brief Capacitor Overcharge I;76;20.0;195308.0
5051;Heavy Electrochemical Capacitor Booster I;76;20.0;195308.0
5053;Heavy Tapered Capacitor Infusion I;76;20.0;195308.0
5087;Small Partial E95a Remote Capacitor Transmitter;67;5.0;9840.0
5089;Small Murky Remote Capacitor Transmitter;67;5.0;9840.0
5091;Small 'Regard' Remote Capacitor Transmitter;67;5.0;9840.0
5093;Small Asymmetric Remote Capacitor Transmitter;67;5.0;9840.0
5137;Small Knave Scoped Energy Nosferatu;68;5;0
5141;Small Ghoul Compact Energy Nosferatu;68;5;0
5175;Gatling Modal Laser I;53;5.0;0
5177;Gatling Afocal Maser I;53;5.0;0
5179;Gatling Modulated Energy Beam I;53;5.0;0
5181;Gatling Anode Particle Stream I;53;5.0;0
5215;Dual Modal Pulse Laser I;53;5.0;0
5217;Dual Afocal Pulse Maser I;53;5.0;0
5219;Dual Modulated Pulse Energy Beam I;53;5.0;0
5221;Dual Anode Pulse Particle Stream I;53;5.0;0
5233;Single Diode Basic Mining Laser;54;5.0;0
5239;EP-S Gaussian Scoped Mining Laser;54;5.0;0
5245;Particle Bore Compact Mining Laser;54;5.0;0
5279;F-23 Compact Remote Sensor Booster;290;5;9664
5281;Coadjunct Scoped Remote Sensor Booster;290;5;9664
5282;Linked Enduring Remote Sensor Booster;290;5;9664
5299;LFT Enduring Sensor Dampener;208;5;13948
5301;Kapteyn Compact Sensor Dampener;208;5;13948
5302;Phased Muon Scoped Sensor Dampener;208;5;13948
5319;Baker Nunn Enduring Tracking Disruptor I;291;5;14828
5320;Balmer Series Compact Tracking Disruptor I;291;5;14828
5321;C-IR Compact Guidance Disruptor;291;5;14828
5322;DDO Scoped Tracking Disruptor I;291;5;14828
5339;F-293 Scoped Remote Tracking Computer;209;5;9964
5340;P-S Compact Remote Tracking Computer;209;5;9964
5342;Alfven Enduring Remote Tracking Computer;209;5;9964
5361;Deluge Enduring Burst Jammer;80;5;0
5363;Rash Compact Burst Jammer;80;5;0
5365;Cetus Scoped Burst Jammer;80;5;0
5399;J5 Enduring Warp Disruptor;52;5;0
5403;Faint Scoped Warp Disruptor;52;5;0
5405;Initiated Compact Warp Disruptor;52;5;0
5439;J5b Enduring Warp Scrambler;52;5;0
5443;Faint Epsilon Scoped Warp Scrambler;52;5;0
5445;Initiated Compact Warp Scrambler;52;5;0
5493;Type-D Restrained Expanded Cargo;765;5;0
5533;Type-D Restrained Inertial Stabilizers;762;5.0;0
5599;Type-D Restrained Nanofiber Structure;763;5.0;0
5631;Type-D Restrained Overdrive Injector;764;5.0;0
5647;Type-D Restrained Reinforced Bulkheads;78;5.0;0
5649;Mark I Compact Reinforced Bulkheads;78;5.0;0
5683;Medium Inefficient Hull Repair Unit;63;10.0;0
5693;Small Inefficient Hull Repair Unit;63;5.0;0
5697;Large Inefficient Hull Repair Unit;63;50.0;0
5719;Medium 'Hope' Hull Reconstructor I;63;10.0;0
5721;Medium Automated Structural Restoration;63;10.0;0
5723;Medium I-b Polarized Structural Regenerator;63;10.0;0
5743;Small 'Hope' Hull Reconstructor I;63;5.0;0
5745;Small Automated Structural Restoration;63;5.0;0
5747;Small I-b Polarized Structural Regenerator;63;5.0;0
5755;Large 'Hope' Hull Reconstructor I;63;50.0;0
5757;Large Automated Structural Restoration;63;50.0;0
5759;Large I-b Polarized Structural Regenerator;63;50.0;0
5839;IFFA Compact Damage Control;60;5;0
5849;Extruded Compact Heat Sink;205;5;0
5865;Indirect Target Acquisition I;82;5.0;0
5867;Passive Targeting Array I;82;5.0;0
5869;Suppressed Targeting System I;82;5.0;0
5871;41F Veiled Targeting Unit;82;5.0;0
5933;Counterbalanced Compact Gyrostabilizer;59;5;0
5945;500MN Cold-Gas Enduring Microwarpdrive;46;10;790940
5955;100MN Monopropellant Enduring Afterburner;46;5;161280
5971;5MN Cold-Gas Enduring Microwarpdrive;46;10;37748
5973;5MN Y-T8 Compact Microwarpdrive;46;10;37748
5975;50MN Cold-Gas Enduring Microwarpdrive;46;10;37748
6001;1MN Y-S8 Compact Afterburner;46;5;3952
6003;1MN Monopropellant Enduring Afterburner;46;5;3952
6005;10MN Monopropellant Enduring Afterburner;46;5;3952
6041;Hostile Target Acquisition I;96;5.0;0
6043;'Recusant' Hostile Targeting Array I;96;5.0;0
6045;Responsive Auto-Targeting System I;96;5.0;0
6047;Automated Targeting Unit I;96;5.0;0
6073;Medium Compact Pb-Acid Cap Battery;61;10;0
6131;Type-E Enduring Cargo Scanner;47;5.0;0
6135;PL-0 Scoped Cargo Scanner;47;5.0;0
6159;Alumel-Wired Enduring Sensor Booster;212;5;2460
6160;F-90 Compact Sensor Booster;212;5;2460
6173;Optical Compact Tracking Computer;213;5;1420
6176;F-12 Enduring Tracking Computer;213;5;1420
6296;F-89 Compact Signal Amplifier;210;5;0
6325;Fourier Compact Tracking Enhancer;211;5;0
6437;Small C5-L Emergency Shield Overload I;40;5.0;0
6439;Small Neutron Saturation Injector I;40;5.0;0
6441;Small Clarity Ward Booster I;40;5.0;0
6443;Small Converse Deflection Catalyzer;40;5.0;0
6485;M51 Benefactor Compact Shield Recharger;39;5;0
6527;Ta3 Compact Ship Scanner;48;5.0;0
6569;ML-3 Scoped Survey Scanner;49;5.0;0
6631;Dual Modal Light Laser I;53;5.0;0
6633;Dual Afocal Light Maser I;53;5.0;0
6635;Dual Modulated Light Energy Beam I;53;5.0;0
6637;Dual Anode Light Particle Stream I;53;5.0;0
6671;Small Focused Modal Pulse Laser I;53;5.0;0
6673;Small Focused Afocal Pulse Maser I;53;5.0;0
6675;Small Focused Modulated Pulse Energy Beam I;53;5.0;0
6677;Small Focused Anode Pulse Particle Stream I;53;5.0;0
6715;Small Focused Modal Laser I;53;5.0;0
6717;Small Focused Afocal Maser I;53;5.0;0
6719;Small Focused Modulated Energy Beam I;53;5.0;0
6721;Small Focused Anode Particle Stream I;53;5.0;0
6757;Quad Modal Light Laser I;53;10.0;0
6759;Quad Afocal Light Maser I;53;10.0;0
6761;Quad Modulated Light Energy Beam I;53;10.0;0
6763;Quad Anode Light Particle Stream I;53;10.0;0
6805;Focused Modal Pulse Laser I;53;10.0;0
6807;Focused Afocal Pulse Maser I;53;10.0;0
6809;Focused Modulated Pulse Energy Beam I;53;10.0;0
6811;Focused Anode Pulse Particle Stream I;53;10.0;0
6859;Focused Modal Medium Laser I;53;10.0;0
6861;Focused Afocal Medium Maser I;53;10.0;0
6863;Focused Modulated Medium Energy Beam I;53;10.0;0
6865;Focused Anode Medium Particle Stream I;53;10.0;0
6919;Heavy Modal Pulse Laser I;53;10.0;0
6921;Heavy Afocal Pulse Maser I;53;10.0;0
6923;Heavy Modulated Pulse Energy Beam I;53;10.0;0
6925;Heavy Anode Pulse Particle Stream I;53;10.0;0
6959;Heavy Modal Laser I;53;10.0;0
6961;Heavy Afocal Maser I;53;10.0;0
6963;Heavy Modulated Energy Beam I;53;10.0;0
6965;Heavy Anode Particle Stream I;53;10.0;0
6999;Dual Heavy Modal Pulse Laser I;53;20.0;0
7001;Dual Heavy Afocal Pulse Maser I;53;20.0;0
7003;Dual Heavy Modulated Pulse Energy Beam I;53;20.0;0
7005;Dual Heavy Anode Pulse Particle Stream I;53;20.0;0
7043;Dual Modal Heavy Laser I;53;20.0;0
7045;Dual Afocal Heavy Maser I;53;20.0;0
7047;Dual Modulated Heavy Energy Beam I;53;20.0;0
7049;Dual Anode Heavy Particle Stream I;53;20.0;0
7083;Mega Modal Pulse Laser I;53;20.0;0
7085;Mega Afocal Pulse Maser I;53;20.0;0
7087;Mega Modulated Pulse Energy Beam I;53;20.0;0
7089;Mega Anode Pulse Particle Stream I;53;20.0;0
7123;Mega Modal Laser I;53;20.0;0
7125;Mega Afocal Maser I;53;20.0;0
7127;Mega Modulated Energy Beam I;53;20.0;0
7131;Mega Anode Particle Stream I;53;20.0;0
7167;Tachyon Modal Laser I;53;20.0;0
7169;Tachyon Afocal Maser I;53;20.0;0
7171;Tachyon Modulated Energy Beam I;53;20.0;0
7173;Tachyon Anode Particle Stream I;53;20.0;0
7247;75mm Prototype Gauss Gun;74;5.0;1000.0
7249;75mm 'Scout' Accelerator Cannon;74;5.0;1000.0
7251;75mm Carbide Railgun I;74;5.0;1000.0
7253;75mm Compressed Coil Gun I;74;5.0;1000.0
7287;150mm Prototype Gauss Gun;74;5.0;7496.0
7289;150mm 'Scout' Accelerator Cannon;74;5.0;7496.0
7291;150mm Carbide Railgun I;74;5.0;7496.0
7293;150mm Compressed Coil Gun I;74;5.0;7496.0
7327;Dual 150mm Prototype Gauss Gun;74;10.0;10000.0
7329;Dual 150mm 'Scout' Accelerator Cannon;74;10.0;10000.0
7331;Dual 150mm Carbide Railgun I;74;10.0;10000.0
7333;Dual 150mm Compressed Coil Gun I;74;10.0;10000.0
7367;250mm Prototype Gauss Gun;74;10.0;74980.0
7369;250mm 'Scout' Accelerator Cannon;74;10.0;74980.0
7371;250mm Carbide Railgun I;74;10.0;74980.0
7373;250mm Compressed Coil Gun I;74;10.0;74980.0
7407;Dual 250mm Prototype Gauss Gun;74;20.0;98972.0
7409;Dual 250mm 'Scout' Accelerator Cannon;74;20.0;98972.0
7411;Dual 250mm Carbide Railgun I;74;20.0;98972.0
7413;Dual 250mm Compressed Coil Gun I;74;20.0;98972.0
7447;425mm Prototype Gauss Gun;74;20.0;744812.0
7449;425mm 'Scout' Accelerator Cannon;74;20.0;744812.0
7451;425mm Carbide Railgun I;74;20.0;744812.0
7453;425mm Compressed Coil Gun I;74;20.0;744812.0
7487;Modal Light Electron Particle Accelerator I;74;5.0;1976.0
7489;Limited Light Electron Blaster I;74;5.0;1976.0
7491;Regulated Light Electron Phase Cannon I;74;5.0;1976.0
7493;Anode Light Electron Particle Cannon I;74;5.0;1976.0
7535;Modal Light Ion Particle Accelerator I;74;5.0;4484.0
7537;Limited Light Ion Blaster I;74;5.0;4484.0
7539;Regulated Light Ion Phase Cannon I;74;5.0;4484.0
7541;Anode Light Ion Particle Cannon I;74;5.0;4484.0
7579;Modal Light Neutron Particle Accelerator I;74;5.0;5996.0
7581;Limited Light Neutron Blaster I;74;5.0;5996.0
7583;Regulated Light Neutron Phase Cannon I;74;5.0;5996.0
7585;Anode Light Neutron Particle Cannon I;74;5.0;5996.0
7619;Modal Electron Particle Accelerator I;74;10.0;25888.0
7621;Limited Electron Blaster I;74;10.0;25888.0
7623;Regulated Electron Phase Cannon I;74;10.0;25888.0
7625;Anode Electron Particle Cannon I;74;10.0;25888.0
7663;Modal Ion Particle Accelerator I;74;10.0;44740.0
7665;Limited Ion Blaster I;74;10.0;44740.0
7667;Regulated Ion Phase Cannon I;74;10.0;44740.0
7669;Anode Ion Particle Cannon I;74;10.0;44740.0
7703;Modal Neutron Particle Accelerator I;74;10.0;59676.0
7705;Limited Neutron Blaster I;74;10.0;59676.0
7707;Regulated Neutron Phase Cannon I;74;10.0;59676.0
7709;Anode Neutron Particle Cannon I;74;10.0;59676.0
7743;Modal Mega Electron Particle Accelerator I;74;20.0;298716.0
7745;Limited Electron Blaster Cannon I;74;20.0;298716.0
7747;Regulated Mega Electron Phase Cannon I;74;20.0;298716.0
7749;Anode Mega Electron Particle Cannon I;74;20.0;298716.0
7783;Modal Mega Neutron Particle Accelerator I;74;20.0;595840.0
7785;Limited Mega Neutron Blaster I;74;20.0;595840.0
7787;Regulated Mega Neutron Phase Cannon I;74;20.0;595840.0
7789;Anode Mega Neutron Particle Cannon I;74;20.0;595840.0
7827;Modal Mega Ion Particle Accelerator I;74;20.0;448700.0
7829;Limited Mega Ion Blaster I;74;20.0;448700.0
7831;Regulated Mega Ion Phase Cannon I;74;20.0;448700.0
7833;Anode Mega Ion Particle Cannon I;74;20.0;448700.0
7997;XR-3200 Heavy Missile Bay;510;10.0;14996.0
8001;Experimental ZW-4100 Torpedo Launcher;508;20.0;20580.0
8007;Experimental SV-2000 Rapid Light Missile Launcher;511;10.0;4224.0
8023;Upgraded 'Malkuth' Rapid Light Missile Launcher;511;10.0;4224.0
8025;Limited 'Limos' Rapid Light Missile Launcher;511;10.0;4224.0
8027;Prototype 'Arbalest' Rapid Light Missile Launcher;511;10.0;4224.0
8089;Arbalest Compact Light Missile Launcher;509;5.0;3000.0
8091;TE-2100 Ample Light Missile Launcher;509;5.0;3000.0
8101;'Malkuth' Heavy Missile Launcher I;510;10.0;14996.0
8103;Advanced 'Limos' Heavy Missile Bay I;510;10.0;14996.0
8105;'Arbalest' Heavy Missile Launcher;510;10.0;14996.0
8113;Upgraded 'Malkuth' Torpedo Launcher;508;20.0;20580.0
8115;Limited 'Limos' Torpedo Launcher;508;20.0;20580.0
8117;Prototype 'Arbalest' Torpedo Launcher;508;20.0;20580.0
8133;Mark I Compact Capacitor Flux Coil;768;5.0;0
