14542;Tobias' Modified Gyrostabilizer;59;5.0
14544;Mizuro's Modified Large Proton Smartbomb;72;50.0
14546;Hakim's Modified Large Proton Smartbomb;72;50.0
14548;Gotan's Modified Large Proton Smartbomb;72;50.0
14550;Tobias' Modified Large Proton Smartbomb;72;50.0
14552;Mizuro's Modified Large Armor Repairer;62;50.0
14554;Gotan's Modified Large Armor Repairer;62;50.0
14556;Mizuro's Modified Adaptive Nano Plating;98;5
14560;Gotan's Modified Adaptive Nano Plating;98;5
14564;Mizuro's Modified Kinetic Plating;98;5.0
14568;Gotan's Modified Kinetic Plating;98;5.0
14572;Mizuro's Modified Explosive Plating;98;5.0
14576;Gotan's Modified Explosive Plating;98;5.0
14580;Mizuro's Modified EM Plating;98;5.0
14584;Gotan's Modified EM Plating;98;5.0
14588;Mizuro's Modified Thermal Plating;98;5.0
14592;Gotan's Modified Thermal Plating;98;5.0
14597;Hakim's Modified Large Shield Booster;40;25.0
14599;Tobias' Modified Large Shield Booster;40;25.0
14601;Hakim's Modified X-Large Shield Booster;40;50.0
14603;Tobias' Modified X-Large Shield Booster;40;50.0
14606;Hakim's Modified Explosive Deflection Amplifier;295;5.0
14610;Tobias' Modified Explosive Deflection Amplifier;295;5.0
14614;Hakim's Modified Thermal Dissipation Amplifier;295;5.0
14618;Tobias' Modified Thermal Dissipation Amplifier;295;5.0
14622;Hakim's Modified Kinetic Deflection Amplifier;295;5.0
14626;Tobias' Modified Kinetic Deflection Amplifier;295;5.0
14630;Hakim's Modified EM Ward Amplifier;295;5.0
14634;Tobias' Modified EM Ward Amplifier;295;5.0
14636;Hakim's Modified Shield Boost Amplifier;338;5.0
14638;Tobias' Modified Shield Boost Amplifier;338;5.0
14640;Mizuro's Modified Tracking Enhancer;211;5.0
14642;Hakim's Modified Tracking Enhancer;211;5.0
14644;Gotan's Modified Tracking Enhancer;211;5.0
14646;Tobias' Modified Tracking Enhancer;211;5.0
14648;Mizuro's Modified Stasis Webifier;65;5.0
14650;Hakim's Modified Stasis Webifier;65;5.0
14652;Gotan's Modified Stasis Webifier;65;5.0
14654;Tobias' Modified Stasis Webifier;65;5.0
14656;Mizuro's Modified Heavy Warp Disruptor;52;5
14658;Hakim's Modified Heavy Warp Disruptor;52;5
14660;Gotan's Modified Heavy Warp Disruptor;52;5
14662;Tobias' Modified Heavy Warp Disruptor;52;5
14664;Mizuro's Modified Heavy Warp Scrambler;52;5
14666;Hakim's Modified Heavy Warp Scrambler;52;5
14668;Gotan's Modified Heavy Warp Scrambler;52;5
14670;Tobias' Modified Heavy Warp Scrambler;52;5
14672;Kaikka's Modified Cruise Missile Launcher;506;20.0
14674;Thon's Modified Cruise Missile Launcher;506;20.0
14676;Vepas' Modified Cruise Missile Launcher;506;20.0
14678;Estamel's Modified Cruise Missile Launcher;506;20.0
14680;Kaikka's Modified Torpedo Launcher;508;20.0
14681;Thon's Modified Torpedo Launcher;508;20.0
14682;Vepas's Modified Torpedo Launcher;508;20.0
14683;Estamel's Modified Torpedo Launcher;508;20.0
14684;Kaikka's Modified Ballistic Control System;367;5
14686;Thon's Modified Ballistic Control System;367;5
14688;Vepas' Modified Ballistic Control System;367;5
14690;Estamel's Modified Ballistic Control System;367;5
14692;Kaikka's Modified Large Graviton Smartbomb;72;50.0
14694;Thon's Modified Large Graviton Smartbomb;72;50.0
14696;Vepas' Modified Large Graviton Smartbomb;72;50.0
14698;Estamel's Modified Large Graviton Smartbomb;72;50.0
14700;Kaikka's Modified Large Shield Booster;40;25.0
14701;Thon's Modified Large Shield Booster;40;25.0
14702;Vepas' Modified Large Shield Booster;40;25.0
14703;Estamel's Modified Large Shield Booster;40;25.0
14704;Kaikka's Modified X-Large Shield Booster;40;50.0
14705;Thon's Modified X-Large Shield Booster;40;50.0
14706;Vepas' Modified X-Large Shield Booster;40;50.0
14707;Estamel's Modified X-Large Shield Booster;40;50.0
14708;Kaikka's Modified Shield Boost Amplifier;338;5.0
14710;Thon's Modified Shield Boost Amplifier;338;5.0
14712;Vepas' Modified Shield Boost Amplifier;338;5.0
14714;Estamel's Modified Shield Boost Amplifier;338;5.0
14716;Kaikka's Modified Explosive Deflection Amplifier;295;5.0
14718;Thon's Modified Explosive Deflection Amplifier;295;5.0
14720;Vepas' Modified Explosive Deflection Amplifier;295;5.0
14722;Estamel's Modified Explosive Deflection Amplifier;295;5.0
14724;Kaikka's Modified Thermal Dissipation Amplifier;295;5.0
14726;Thon's Modified Thermal Dissipation Amplifier;295;5.0
14728;Vepas' Modified Thermal Dissipation Amplifier;295;5.0
14730;Estamel's Modified Thermal Dissipation Amplifier;295;5.0
14732;Kaikka's Modified Kinetic Deflection Amplifier;295;5.0
14734;Thon's Modified Kinetic Deflection Amplifier;295;5.0
14736;Vepas' Modified Kinetic Deflection Amplifier;295;5.0
14738;Estamel's Modified Kinetic Deflection Amplifier;295;5.0
14740;Kaikka's Modified EM Ward Amplifier;295;5.0
14742;Thon's Modified EM Ward Amplifier;295;5.0
14744;Vepas' Modified EM Ward Amplifier;295;5.0
14746;Estamel's Modified EM Ward Amplifier;295;5.0
14748;Kaikka's Modified Kinetic Deflection Field;77;5.0
14749;Thon's Modified Kinetic Deflection Field;77;5.0
14750;Vepas's Modified Kinetic Deflection Field;77;5.0
14751;Estamel's Modified Kinetic Deflection Field;77;5.0
14752;Kaikka's Modified EM Ward Field;77;5.0
14753;Thon's Modified EM Ward Field;77;5.0
14754;Vepas's Modified EM Ward Field;77;5.0
14755;Estamel's Modified EM Ward Field;77;5.0
14756;Kaikka's Modified Explosive Deflection Field;77;5.0
14757;Thon's Modified Explosive Deflection Field;77;5.0
14758;Vepas's Modified Explosive Deflection Field;77;5.0
14759;Estamel's Modified Explosive Deflection Field;77;5.0
14760;Kaikka's Modified Thermal Dissipation Field;77;5.0
14761;Thon's Modified Thermal Dissipation Field;77;5.0
14762;Vepas's Modified Thermal Dissipation Field;77;5.0
14763;Estamel's Modified Thermal Dissipation Field;77;5.0
14764;Kaikka's Modified Adaptive Invulnerability Field;77;5.0
14765;Thon's Modified Adaptive Invulnerability Field;77;5.0
14766;Vepas's Modified Adaptive Invulnerability Field;77;5.0
14767;Estamel's Modified Adaptive Invulnerability Field;77;5.0
14768;Kaikka's Modified Co-Processor;285;5.0
14770;Thon's Modified Co-Processor;285;5.0
14772;Vepas' Modified Co-Processor;285;5.0
14774;Estamel's Modified Co-Processor;285;5.0
14776;Kaikka's Modified Cloaking Device;330;100.0
14778;Thon's Modified Cloaking Device;330;100.0
14780;Vepas' Modified Cloaking Device;330;100.0
14782;Estamel's Modified Cloaking Device;330;100.0
14784;Brokara's Modified Large EMP Smartbomb;72;50.0
14786;Tairei's Modified Large EMP Smartbomb;72;50.0
14788;Selynne's Modified Large EMP Smartbomb;72;50.0
14790;Raysere's Modified Large EMP Smartbomb;72;50.0
14792;Vizan's Modified Large EMP Smartbomb;72;50.0
14794;Ahremen's Modified Large EMP Smartbomb;72;50.0
14796;Chelm's Modified Large EMP Smartbomb;72;50.0
14798;Draclira's Modified Large EMP Smartbomb;72;50.0
14800;Brokara's Modified Heat Sink;205;5.0
14802;Tairei's Modified Heat Sink;205;5.0
14804;Selynne's Modified Heat Sink;205;5.0
14806;Raysere's Modified Heat Sink;205;5.0
14808;Vizan's Modified Heat Sink;205;5.0
14810;Ahremen's Modified Heat Sink;205;5.0
14812;Chelm's Modified Heat Sink;205;5.0
14814;Draclira's Modified Heat Sink;205;5.0
14816;Brokara's Modified Heavy Energy Nosferatu;68;5
14818;Tairei's Modified Heavy Energy Nosferatu;68;5
14820;Selynne's Modified Heavy Energy Nosferatu;68;5
14822;Raysere's Modified Heavy Energy Nosferatu;68;5
14824;Vizan's Modified Heavy Energy Nosferatu;68;5
14826;Ahremen's Modified Heavy Energy Nosferatu;68;5
14828;Chelm's Modified Heavy Energy Nosferatu;68;5
14830;Draclira's Modified Heavy Energy Nosferatu;68;5
14832;Brokara's Modified Heavy Energy Neutralizer;71;5.0
14834;Tairei's Modified Heavy Energy Neutralizer;71;5.0
14836;Selynne's Modified Heavy Energy Neutralizer;71;5.0
14838;Raysere's Modified Heavy Energy Neutralizer;71;5.0
14840;Vizan's Modified Heavy Energy Neutralizer;71;5.0
14842;Ahremen's Modified Heavy Energy Neutralizer;71;5.0
14844;Chelm's Modified Heavy Energy Neutralizer;71;5.0
14846;Draclira's Modified Heavy Energy Neutralizer;71;5.0
14848;Brokara's Modified Large Armor Repairer;62;50.0
14849;Tairei's Modified Large Armor Repairer;62;50.0
14850;Selynne's Modified Large Armor Repairer;62;50.0
14851;Raysere's Modified Large Armor Repairer;62;50.0
14852;Vizan's Modified Large Armor Repairer;62;50.0
14853;Ahremen's Modified Large Armor Repairer;62;50.0
14854;Chelm's Modified Large Armor Repairer;62;50.0
14855;Draclira's Modified Large Armor Repairer;62;50.0
14856;Brokara's Modified Adaptive Nano Plating;98;5
14858;Tairei's Modified Adaptive Nano Plating;98;5
14860;Selynne's Modified Adaptive Nano Plating;98;5
14862;Raysere's Modified Adaptive Nano Plating;98;5
14864;Vizan's Modified Adaptive Nano Plating;98;5
14866;Ahremen's Modified Adaptive Nano Plating;98;5
14868;Chelm's Modified Adaptive Nano Plating;98;5
14870;Draclira's Modified Adaptive Nano Plating;98;5
14872;Brokara's Modified Kinetic Plating;98;5.0
14874;Tairei's Modified Kinetic Plating;98;5.0
14876;Selynne's Modified Kinetic Plating;98;5.0
14878;Raysere's Modified Kinetic Plating;98;5.0
14880;Vizan's Modified Kinetic Plating;98;5.0
14882;Ahremen's Modified Kinetic Plating;98;5.0
14884;Chelm's Modified Kinetic Plating;98;5.0
14886;Draclira's Modified Kinetic Plating;98;5.0
14888;Brokara's Modified Explosive Plating;98;5.0
14890;Tairei's Modified Explosive Plating;98;5.0
14892;Selynne's Modified Explosive Plating;98;5.0
14894;Raysere's Modified Explosive Plating;98;5.0
14896;Vizan's Modified Explosive Plating;98;5.0
14898;Ahremen's Modified Explosive Plating;98;5.0
14900;Chelm's Modified Explosive Plating;98;5.0
14902;Draclira's Modified Explosive Plating;98;5.0
14904;Brokara's Modified EM Plating;98;5.0
14906;Tairei's Modified EM Plating;98;5.0
14908;Selynne's Modified EM Plating;98;5.0
14910;Raysere's Modified EM Plating;98;5.0
14912;Vizan's Modified EM Plating;98;5.0
14914;Ahremen's Modified EM Plating;98;5.0
14916;Chelm's Modified EM Plating;98;5.0
14918;Draclira's Modified EM Plating;98;5.0
14920;Brokara's Modified Thermal Plating;98;5.0
14922;Tairei's Modified Thermal Plating;98;5.0
14924;Selynne's Modified Thermal Plating;98;5.0
14926;Raysere's Modified Thermal Plating;98;5.0
14928;Vizan's Modified Thermal Plating;98;5.0
14930;Ahremen's Modified Thermal Plating;98;5.0
14932;Chelm's Modified Thermal Plating;98;5.0
14934;Draclira's Modified Thermal Plating;98;5.0
14936;Brokara's Modified Energized Adaptive Nano Membrane;326;5
14938;Tairei's Modified Energized Adaptive Nano Membrane;326;5
14940;Selynne's Modified Energized Adaptive Nano Membrane;326;5
14942;Raysere's Modified Energized Adaptive Nano Membrane;326;5
14944;Vizan's Modified Energized Adaptive Nano Membrane;326;5
14946;Ahremen's Modified Energized Adaptive Nano Membrane;326;5
14948;Chelm's Modified Energized Adaptive Nano Membrane;326;5
14950;Draclira's Modified Energized Adaptive Nano Membrane;326;5
14952;Brokara's Modified Energized Thermal Membrane;326;5
14954;Tairei's Modified Energized Thermal Membrane;326;5
14956;Selynne's Modified Energized Thermal Membrane;326;5
14958;Raysere's Modified Energized Thermal Membrane;326;5
14960;Vizan's Modified Energized Thermal Membrane;326;5
14962;Ahremen's Modified Energized Thermal Membrane;326;5
14964;Chelm's Modified Energized Thermal Membrane;326;5
14966;Draclira's Modified Energized Thermal Membrane;326;5
14968;Brokara's Modified Energized EM Membrane;326;5
14970;Tairei's Modified Energized EM Membrane;326;5
14972;Selynne's Modified Energized EM Membrane;326;5
14974;Raysere's Modified Energized EM Membrane;326;5
14976;Vizan's Modified Energized EM Membrane;326;5
14978;Ahremen's Modified Energized EM Membrane;326;5
14980;Chelm's Modified Energized EM Membrane;326;5
14982;Draclira's Modified Energized EM Membrane;326;5
14984;Brokara's Modified Energized Explosive Membrane;326;5
14986;Tairei's Modified Energized Explosive Membrane;326;5
14988;Selynne's Modified Energized Explosive Membrane;326;5
14990;Raysere's Modified Energized Explosive Membrane;326;5
14992;Vizan's Modified Energized Explosive Membrane;326;5
14994;Ahremen's Modified Energized Explosive Membrane;326;5
14996;Chelm's Modified Energized Explosive Membrane;326;5
14998;Draclira's Modified Energized Explosive Membrane;326;5
15000;Brokara's Modified Energized Kinetic Membrane;326;5
15002;Tairei's Modified Energized Kinetic Membrane;326;5
15004;Selynne's Modified Energized Kinetic Membrane;326;5
15006;Raysere's Modified Energized Kinetic Membrane;326;5
15008;Vizan's Modified Energized Kinetic Membrane;326;5
15010;Ahremen's Modified Energized Kinetic Membrane;326;5
15012;Chelm's Modified Energized Kinetic Membrane;326;5
15014;Draclira's Modified Energized Kinetic Membrane;326;5
15016;Brokara's Modified Armor EM Hardener;328;5.0
15018;Tairei's Modified Armor EM Hardener;328;5.0
15020;Selynne's Modified Armor EM Hardener;328;5.0
15022;Raysere's Modified Armor EM Hardener;328;5.0
15024;Vizan's Modified Armor EM Hardener;328;5.0
15026;Ahremen's Modified Armor EM Hardener;328;5.0
15028;Chelm's Modified Armor EM Hardener;328;5.0
15030;Draclira's Modified Armor EM Hardener;328;5.0
15032;Brokara's Modified Armor Thermal Hardener;328;5.0
15034;Tairei's Modified Armor Thermal Hardener;328;5.0
15036;Selynne's Modified Armor Thermal Hardener;328;5.0
15038;Raysere's Modified Armor Thermal Hardener;328;5.0
15040;Vizan's Modified Armor Thermal Hardener;328;5.0
15042;Ahremen's Modified Armor Thermal Hardener;328;5.0
15044;Chelm's Modified Armor Thermal Hardener;328;5.0
15046;Draclira's Modified Armor Thermal Hardener;328;5.0
15048;Brokara's Modified Armor Kinetic Hardener;328;5.0
15050;Tairei's Modified Armor Kinetic Hardener;328;5.0
15052;Selynne's Modified Armor Kinetic Hardener;328;5.0
15054;Raysere's Modified Armor Kinetic Hardener;328;5.0
15056;Vizan's Modified Armor Kinetic Hardener;328;5.0
15058;Ahremen's Modified Armor Kinetic Hardener;328;5.0
15060;Chelm's Modified Armor Kinetic Hardener;328;5.0
15062;Draclira's Modified Armor Kinetic Hardener;328;5.0
15064;Brokara's Modified Armor Explosive Hardener;328;5.0
15066;Tairei's Modified Armor Explosive Hardener;328;5.0
15068;Selynne's Modified Armor Explosive Hardener;328;5.0
15070;Raysere's Modified Armor Explosive Hardener;328;5.0
15072;Vizan's Modified Armor Explosive Hardener;328;5.0
15074;Ahremen's Modified Armor Explosive Hardener;328;5.0
15076;Chelm's Modified Armor Explosive Hardener;328;5.0
15078;Draclira's Modified Armor Explosive Hardener;328;5.0
15080;Brokara's Modified Capacitor Power Relay;767;5.0
15082;Tairei's Modified Capacitor Power Relay;767;5.0
15084;Selynne's Modified Capacitor Power Relay;767;5.0
15086;Raysere's Modified Capacitor Power Relay;767;5.0
15088;Vizan's Modified Capacitor Power Relay;767;5.0
15090;Ahremen's Modified Capacitor Power Relay;767;5.0
15092;Chelm's Modified Capacitor Power Relay;767;5.0
15094;Draclira's Modified Capacitor Power Relay;767;5.0
15096;Brokara's Modified Power Diagnostic System;766;5.0
15098;Tairei's Modified Power Diagnostic System;766;5.0
15100;Selynne's Modified Power Diagnostic System;766;5.0
15102;Raysere's Modified Power Diagnostic System;766;5.0
15104;Vizan's Modified Power Diagnostic System;766;5.0
15106;Ahremen's Modified Power Diagnostic System;766;5.0
15108;Chelm's Modified Power Diagnostic System;766;5.0
15110;Draclira's Modified Power Diagnostic System;766;5.0
15112;Brokara's Modified Reactor Control Unit;769;5.0
15114;Tairei's Modified Reactor Control Unit;769;5.0
15116;Selynne's Modified Reactor Control Unit;769;5.0
15118;Raysere's Modified Reactor Control Unit;769;5.0
15120;Vizan's Modified Reactor Control Unit;769;5.0
15122;Ahremen's Modified Reactor Control Unit;769;5.0
15124;Chelm's Modified Reactor Control Unit;769;5.0
15126;Draclira's Modified Reactor Control Unit;769;5.0
15128;Brokara's Modified Heavy Capacitor Booster;76;20.0
15130;Tairei's Modified Heavy Capacitor Booster;76;20.0
15132;Selynne's Modified Heavy Capacitor Booster;76;20.0
15134;Raysere's Modified Heavy Capacitor Booster;76;20.0
15136;Vizan's Modified Heavy Capacitor Booster;76;20.0
15138;Ahremen's Modified Heavy Capacitor Booster;76;20.0
15140;Chelm's Modified Heavy Capacitor Booster;76;20.0
15142;Draclira's Modified Heavy Capacitor Booster;76;20.0
15144;Brynn's Modified Magnetic Field Stabilizer;302;5.0
15146;Tuvan's Modified Magnetic Field Stabilizer;302;5.0
15148;Setele's Modified Magnetic Field Stabilizer;302;5.0
15150;Cormack's Modified Magnetic Field Stabilizer;302;5.0
15152;Brynn's Modified Large Plasma Smartbomb;72;50.0
15154;Tuvan's Modified Large Plasma Smartbomb;72;50.0
15156;Setele's Modified Large Plasma Smartbomb;72;50.0
15158;Cormack's Modified Large Plasma Smartbomb;72;50.0
15160;Brynn's Modified Large Armor Repairer;62;50.0
15161;Tuvan's Modified Large Armor Repairer;62;50.0
15162;Setele's Modified Large Armor Repairer;62;50.0
15163;Cormack's Modified Large Armor Repairer;62;50.0
15164;Brynn's Modified Adaptive Nano Plating;98;5
15166;Tuvan's Modified Adaptive Nano Plating;98;5
15168;Setele's Modified Adaptive Nano Plating;98;5
15170;Cormack's Modified Adaptive Nano Plating;98;5
15172;Brynn's Modified Thermal Plating;98;5.0
15174;Tuvan's Modified Thermal Plating;98;5.0
15176;Setele's Modified Thermal Plating;98;5.0
15178;Cormack's Modified Thermal Plating;98;5.0
15180;Brynn's Modified EM Plating;98;5.0
15182;Tuvan's Modified EM Plating;98;5.0
15184;Setele's Modified EM Plating;98;5.0
15186;Cormack's Modified EM Plating;98;5.0
15188;Brynn's Modified Explosive Plating;98;5.0
15190;Tuvan's Modified Explosive Plating;98;5.0
15192;Setele's Modified Explosive Plating;98;5.0
15194;Cormack's Modified Explosive Plating;98;5.0
15196;Brynn's Modified Kinetic Plating;98;5.0
15198;Tuvan's Modified Kinetic Plating;98;5.0
15200;Setele's Modified Kinetic Plating;98;5.0
15202;Cormack's Modified Kinetic Plating;98;5.0
15204;Brynn's Modified Energized Adaptive Nano Membrane;326;5
15206;Tuvan's Modified Energized Adaptive Nano Membrane;326;5
15208;Setele's Modified Energized Adaptive Nano Membrane;326;5
15210;Cormack's Modified Energized Adaptive Nano Membrane;326;5
15212;Brynn's Modified Energized Thermal Membrane;326;5
15214;Tuvan's Modified Energized Thermal Membrane;326;5
15216;Setele's Modified Energized Thermal Membrane;326;5
15218;Cormack's Modified Energized Thermal Membrane;326;5
15220;Brynn's Modified Energized EM Membrane;326;5
15222;Tuvan's Modified Energized EM Membrane;326;5
15224;Setele's Modified Energized EM Membrane;326;5
15226;Cormack's Modified Energized EM Membrane;326;5
15228;Brynn's Modified Energized Explosive Membrane;326;5
15230;Tuvan's Modified Energized Explosive Membrane;326;5
15232;Setele's Modified Energized Explosive Membrane;326;5
15234;Cormack's Modified Energized Explosive Membrane;326;5
15236;Brynn's Modified Energized Kinetic Membrane;326;5
15238;Tuvan's Modified Energized Kinetic Membrane;326;5
15240;Setele's Modified Energized Kinetic Membrane;326;5
15242;Cormack's Modified Energized Kinetic Membrane;326;5
15244;Brynn's Modified Armor EM Hardener;328;5.0
15246;Tuvan's Modified Armor EM Hardener;328;5.0
15248;Setele's Modified Armor EM Hardener;328;5.0
15250;Cormack's Modified Armor EM Hardener;328;5.0
15252;Brynn's Modified Armor Thermal Hardener;328;5.0
15254;Tuvan's Modified Armor Thermal Hardener;328;5.0
15256;Setele's Modified Armor Thermal Hardener;328;5.0
15258;Cormack's Modified Armor Thermal Hardener;328;5.0
15260;Brynn's Modified Armor Kinetic Hardener;328;5.0
15262;Tuvan's Modified Armor Kinetic Hardener;328;5.0
15264;Setele's Modified Armor Kinetic Hardener;328;5.0
15266;Cormack's Modified Armor Kinetic Hardener;328;5.0
15268;Brynn's Modified Armor Explosive Hardener;328;5.0
15270;Tuvan's Modified Armor Explosive Hardener;328;5.0
15272;Setele's Modified Armor Explosive Hardener;328;5.0
15274;Cormack's Modified Armor Explosive Hardener;328;5.0
15276;Brynn's Modified Sensor Booster;212;5
15278;Tuvan's Modified Sensor Booster;212;5
15280;Setele's Modified Sensor Booster;212;5
15282;Cormack's Modified Sensor Booster;212;5
15284;Brynn's Modified Tracking Computer;213;5.0
15286;Tuvan's Modified Tracking Computer;213;5.0
15288;Setele's Modified Tracking Computer;213;5.0
15290;Cormack's Modified Tracking Computer;213;5.0
15292;Brynn's Modified Power Diagnostic System;766;5.0
15294;Tuvan's Modified Power Diagnostic System;766;5.0
15296;Setele's Modified Power Diagnostic System;766;5.0
15298;Cormack's Modified Power Diagnostic System;766;5.0
15300;Brynn's Modified Reactor Control Unit;769;5.0
15302;Tuvan's Modified Reactor Control Unit;769;5.0
15304;Setele's Modified Reactor Control Unit;769;5.0
15306;Cormack's Modified Reactor Control Unit;769;5.0
15308;Brynn's Modified Co-Processor;285;5.0
15310;Tuvan's Modified Co-Processor;285;5.0
15312;Setele's Modified Co-Processor;285;5.0
15314;Cormack's Modified Co-Processor;285;5.0
15316;Galeptos Medicine;314;1.0
15317;Genetically Enhanced Livestock;1034;1.5
15318;Top-Secret Design Documents;314;1.0
15319;Large Special Delivery;314;1000.0
15331;Metal Scraps;526;0.01
15353;Research Tools;314;1.0
15410;Neophite;314;0.1
15416;Naiyon's Modified Magnetic Field Stabilizer;302;5.0
15437;Makur's Modified Capacitor Power Relay;767;5.0
15447;Shaqil's Modified Gyrostabilizer;59;5.0
15453;Shaqil's Modified Energized Thermal Membrane;326;5
15455;Shaqil's Modified Energized Adaptive Nano Membrane;326;5
15457;Standard X-Instinct Booster;303;1.0
15458;Improved X-Instinct Booster;303;1.0
15459;Strong X-Instinct Booster;303;1.0
15460;Standard Frentix Booster;303;1.0
15461;Improved Frentix Booster;303;1.0
15462;Strong Frentix Booster;303;1.0
15463;Standard Mindflood Booster;303;1.0
15464;Improved Mindflood Booster;303;1.0
15465;Strong Mindflood Booster;303;1.0
15466;Standard Drop Booster;303;1.0
15477;Improved Drop Booster;303;1.0
15478;Strong Drop Booster;303;1.0
15479;Standard Exile Booster;303;1.0
15480;Improved Exile Booster;303;1.0
15508;Vespa I;100;10.0
15509;Vespa I Blueprint;176;0.01
15510;Valkyrie I;100;10.0
15511;Valkyrie I Blueprint;176;0.01
15587;Federation Navy Midshipman Insignia I;409;0.1
15588;Federation Navy Midshipman Insignia II;409;0.1
15589;Federation Navy Midshipman Insignia III;409;0.1
15590;Federation Navy Sergeant Insignia I;409;0.1
15591;Federation Navy Sergeant Major Insignia I;409;0.1
15592;Federation Navy Fleet Captain Insignia I;409;0.1
15593;Federation Navy Fleet Major Insignia I;409;0.1
15594;Federation Navy Fleet Colonel Insignia I;409;0.1
15596;Caldari Navy Midshipman Insignia I;409;0.1
15597;Caldari Navy Midshipman Insignia II;409;0.1
15598;Caldari Navy Midshipman Insignia III;409;0.1
15599;Caldari Navy Captain Insignia I;409;0.1
15600;Caldari Navy Captain Insignia II;409;0.1
15601;Caldari Navy Captain Insignia III;409;0.1
15602;Caldari Navy Commodore Insignia I;409;0.1
15604;Caldari Navy Admiral Insignia I;409;0.1
15605;Caldari Navy Vice Admiral Insignia I;409;0.1
15607;Imperial Navy Midshipman Insignia I;409;0.1
15608;Imperial Navy Midshipman Insignia II;409;0.1
15609;Imperial Navy Midshipman Insignia III;409;0.1
15610;Imperial Navy Sergeant Insignia I;409;0.1
15611;Imperial Navy Sergeant Major Insignia I;409;0.1
15612;Imperial Navy Captain Insignia I;409;0.1
15613;Imperial Navy Major Insignia I;409;0.1
15614;Imperial Navy Colonel Insignia I;409;0.1
15615;Imperial Navy General Insignia I;409;0.1
15617;Ammatar Navy Midshipman Insignia I;409;0.1
15618;Ammatar Navy Midshipman Insignia II;409;0.1
15619;Ammatar Navy Midshipman Insignia III;409;0.1
15620;Ammatar Navy Sergeant Insignia I;409;0.1
15621;Ammatar Navy Sergeant Major Insignia I;409;0.1
15622;Ammatar Navy Captain Insignia I;409;0.1
15623;Ammatar Navy Major Insignia I;409;0.1
15625;Republic Fleet Midshipman Insignia I;409;0.1
15626;Republic Fleet Midshipman Insignia II;409;0.1
15627;Republic Fleet Midshipman Insignia III;409;0.1
15628;Republic Fleet Private Insignia I;409;0.1
15629;Republic Fleet Private Insignia II;409;0.1
15630;Republic Fleet Captain Insignia I;409;0.1
15631;Republic Fleet High Captain Insignia I;409;0.1
15632;Republic Fleet Commander Insignia I;409;0.1
15634;Imperial Navy Squad Leader Insignia;409;0.1
15635;Imperial Navy Raid Leader Insignia;409;0.1
15636;Imperial Navy Sergeant Elite Insignia;409;0.1
15637;Yeni Sarum's Insignia;409;0.1
15638;Terachi Tash-Murkon's Insignia;409;0.1
15639;Karzo Sarum's Insignia;409;0.1
15640;Ammatar Navy Squad Leader Insignia;409;0.1
15641;Ammatar Navy Raid Leader Insignia;409;0.1
15642;Ammatar Navy Sergeant Elite Insignia;409;0.1
15643;Ammatar Navy Fleet Commander Insignia;409;0.1
15644;Zerim Kurzon's Insignia;409;0.1
15645;Jerek Zuomi's Insignia;409;0.1
15646;Federation Navy Command Sergeant Major Insignia I;409;0.1
15647;Federation Navy Squad Leader Insignia;409;0.1
15648;Federation Navy Raid Leader Insignia;409;0.1
15649;Federation Navy Sergeant Elite Insignia;409;0.1
15650;Federation Navy Fleet Commander Insignia;409;0.1
15651;Jerome Leman's Insignia;409;0.1
15652;Luther Veron's Insignia;409;0.1
15653;Caldari Navy Captain Elite Insignia;409;0.1
15654;Caldari Navy Squad Leader Insignia;409;0.1
15655;Caldari Navy Raid Leader Insignia;409;0.1
15656;Caldari Navy Commodore Insignia II;409;0.1
15657;Caldari Navy Fleet Commander Insignia;409;0.1
15658;Naiyon Tai's Insignia;409;0.1
15659;Mizuma Gomi's Insignia;409;0.1
15660;Republic Fleet Private Insignia III;409;0.1
15661;Republic Fleet Commander Insignia II;409;0.1
15662;Republic Fleet Squad Leader Insignia;409;0.1
15663;Republic Fleet Raid Leader Insignia;409;0.1
15664;Republic Fleet Navy Commander Insignia;409;0.1
15666;Republic Fleet Private Elite Insignia;409;0.1
15667;Kali Midez's Insignia;409;0.1
15668;Shaqil Dragat's Insignia;409;0.1
15669;Imperial Navy General Insignia II;409;0.1
15670;Imperial Navy Fleet Commander Insignia;409;0.1
15671;Ammatar Navy Colonel Insignia II;409;0.1
15672;Ammatar Navy Major Insignia II;409;0.1
15673;Federation Navy Fleet Colonel Insignia II;409;0.1
15674;Minmatar Freedom Fighter Insignia I;409;0.1
15675;Caldari Navy Co-Processor;285;5.0
15676;Caldari Navy Co-Processor Blueprint;346;0.01
15677;Federation Navy Co-Processor;285;5.0
15678;Federation Navy Co-Processor Blueprint;346;0.01
15681;Caldari Navy Ballistic Control System;367;5
15682;Caldari Navy Ballistic Control System Blueprint;400;0.01
15683;Republic Fleet Ballistic Control System;367;5
15684;Republic Fleet Ballistic Control System Blueprint;400;0.01
15685;Imperial Navy Thermal Plating;98;5.0
15686;Imperial Navy Thermal Plating Blueprint;163;0.01
15687;Imperial Navy EM Plating;98;5.0
15688;Imperial Navy EM Plating Blueprint;163;0.01
15689;Imperial Navy Explosive Plating;98;5.0
15690;Imperial Navy Explosive Plating Blueprint;163;0.01
15691;Imperial Navy Kinetic Plating;98;5.0
15692;Imperial Navy Kinetic Plating Blueprint;163;0.01
15693;Imperial Navy Adaptive Nano Plating;98;5
